"UID"	"Sem"	"Class"	"Core"	"Section"	"Description"	"Transfer"	"Spec_Att"	"Credits"	"Grade"	"Current"
"a887b666x694"	1408	"PUAF698V"		"0101"	"Selected Topics in Public Affairs"			3	"A"	"X"
"a652b431x459"	1408	"PUAF698A"		"0101"	"Selected Topics in Public Affairs"			3	"B+"	"X"
"a652b431x459"	1408	"PUAF698V"		"0101"	"Selected Topics in Public Affairs"			3	"A"	"X"
"a778b557x585"	1408	"PUAF698A"		"0101"	"Selected Topics in Public Affairs"			3	"B+"	"X"
"a1083b862x890"	1408	"PUAF698V"		"0101"	"Selected Topics in Public Affairs"			3	"B+"	"X"
"a895b674x702"	1408	"PUAF698V"		"0101"	"Selected Topics in Public Affairs"			3	"A"	"X"
"a1055b834x862"	1408	"PUAF698A"		"0101"	"Selected Topics in Public Affairs"			3	"B+"	"X"
"a992b771x799"	1008	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs; Democracy and Democratization"			3	"A"	"X"
"a740b519x547"	1108	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs; Democracy and Democratization"			3	"A"	"X"
"a718b497x525"	1108	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs; Democracy and Democratization"			3	"A"	"X"
"a1096b875x903"	1108	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs; Democracy and Democratization"			3	"A"	"X"
"a842b621x649"	1108	"PUAF698R"		"0101"	"Selected Topics in Public Affairs; Developmental Challenges"			3	"A"	"X"
"a940b719x747"	1108	"PUAF698R"		"0101"	"Selected Topics in Public Affairs; Developmental Challenges"			3	"A"	"X"
"a856b635x663"	1201	"PUAF698R"		"0101"	"Selected Topics in Public Affairs; Developmental Challenges"			3	"A-"	"X"
"a1063b842x870"	1301	"PUAF698R"		"0101"	"Selected Topics in Public Affairs; Developmental Challenges"			3	"A-"	"X"
"a730b509x537"	1301	"PUAF698R"		"0101"	"Selected Topics in Public Affairs; Developmental Challenges"			3	"A-"	"X"
"a832b611x639"	1301	"PUAF698R"		"0101"	"Selected Topics in Public Affairs; Developmental Challenges"			3	"A"	"X"
"a1049b828x856"	1301	"PUAF698R"		"0101"	"Selected Topics in Public Affairs; Developmental Challenges"			3	"A"	"X"
"a1036b815x843"	1301	"PUAF698R"		"0101"	"Selected Topics in Public Affairs; Developmental Challenges"			3	"A-"	"X"
"a604b383x411"	1301	"PUAF698R"		"0101"	"Selected Topics in Public Affairs; Developmental Challenges"			3	"A-"	"X"
"a1012b791x819"	1301	"PUAF698R"		"0101"	"Selected Topics in Public Affairs; Developmental Challenges"			3	"A-"	"X"
"a724b503x531"	1301	"PUAF698R"		"0101"	"Selected Topics in Public Affairs; Developmental Challenges"			3	"A-"	"X"
"a796b575x603"	1301	"PUAF698R"		"0101"	"Selected Topics in Public Affairs; Developmental Challenges"			3	"A-"	"X"
"a1013b792x820"	1301	"PUAF698R"		"0101"	"Selected Topics in Public Affairs; Developmental Challenges"			3	"A-"	"X"
"a748b527x555"	1301	"PUAF698R"		"0101"	"Selected Topics in Public Affairs; Developmental Challenges"			3	"A-"	"X"
"a658b437x465"	1301	"PUAF698R"		"0101"	"Selected Topics in Public Affairs; Developmental Challenges"			3	"A-"	"X"
"a673b452x480"	1301	"PUAF698R"		"0101"	"Selected Topics in Public Affairs; Developmental Challenges"			3	"A-"	"X"
"a1076b855x883"	1301	"PUAF698R"		"0101"	"Selected Topics in Public Affairs; Developmental Challenges"			3	"A-"	"X"
"a1073b852x880"	1301	"PUAF698R"		"0101"	"Selected Topics in Public Affairs; Developmental Challenges"			3	"A-"	"X"
"a1064b843x871"	1301	"PUAF698R"		"0101"	"Selected Topics in Public Affairs; Developmental Challenges"			3	"A-"	"X"
"a992b771x799"	1101	"PUAF698O"		"0101"	"Selected Topics in Public Affairs; Ethics, Development and Foreign Aid"			3	"A"	"X"
"a842b621x649"	1101	"PUAF698O"		"0101"	"Selected Topics in Public Affairs; Ethics, Development and Foreign Aid"			3	"A"	"X"
"a1061b840x868"	1201	"PUAF698O"		"0101"	"Selected Topics in Public Affairs; Ethics, Development and Foreign Aid"			3	"A"	"X"
"a718b497x525"	1201	"PUAF698O"		"0101"	"Selected Topics in Public Affairs; Ethics, Development and Foreign Aid"			3	"A"	"X"
"a988b767x795"	1201	"PUAF698O"		"0101"	"Selected Topics in Public Affairs; Ethics, Development and Foreign Aid"			3	"A"	"X"
"a1096b875x903"	1201	"PUAF698O"		"0101"	"Selected Topics in Public Affairs; Ethics, Development and Foreign Aid"			3	"A"	"X"
"a682b461x489"	1201	"PUAF698O"		"0101"	"Selected Topics in Public Affairs; Ethics, Development and Foreign Aid"			3	"A"	"X"
"a940b719x747"	1201	"PUAF698O"		"0101"	"Selected Topics in Public Affairs; Ethics, Development and Foreign Aid"			3	"A"	"X"
"a724b503x531"	1201	"PUAF698O"		"0101"	"Selected Topics in Public Affairs; Ethics, Development and Foreign Aid"			3	"A-"	"X"
"a1063b842x870"	1301	"PUAF698O"		"0101"	"Selected Topics in Public Affairs; Ethics, Development and Foreign Aid"			3	"A-"	"X"
"a776b555x583"	1301	"PUAF698O"		"0101"	"Selected Topics in Public Affairs; Ethics, Development and Foreign Aid"			3	"A"	"X"
"a941b720x748"	1301	"PUAF698O"		"0101"	"Selected Topics in Public Affairs; Ethics, Development and Foreign Aid"			3	"A-"	
"a637b416x444"	1301	"PUAF698O"		"0101"	"Selected Topics in Public Affairs; Ethics, Development and Foreign Aid"			3	"A"	"X"
"a1076b855x883"	1301	"PUAF698O"		"0101"	"Selected Topics in Public Affairs; Ethics, Development and Foreign Aid"			3	"A"	"X"
"a841b620x648"	1108	"PUAF698G"		"0101"	"Selected Topics in Public Affairs; Government Contracting and Pricing"			3	"A"	
"a1021b800x828"	1208	"PUAF698G"		"0101"	"Selected Topics in Public Affairs; Government Contracting and Pricing"			3	"A"	
"a769b548x576"	1208	"PUAF698G"		"0101"	"Selected Topics in Public Affairs; Government Contracting and Pricing"			3	"A"	"X"
"a781b560x588"	1208	"PUAF698G"		"0101"	"Selected Topics in Public Affairs; Government Contracting and Pricing"			3	"A"	"X"
"a1009b788x816"	1001	"PUAF698P"		"0101"	"Selected Topics in Public Affairs; Information Policy &amp; Technology"			3	"B+"	"X"
"a836b615x643"	1101	"PUAF698P"		"0101"	"Selected Topics in Public Affairs; Information Policy &amp; Technology"			3	"A-"	"X"
"a1081b860x888"	1201	"PUAF698P"		"0101"	"Selected Topics in Public Affairs; Information Policy &amp; Technology"			3	"A"	
"a959b738x766"	1301	"PUAF698P"		"0101"	"Selected Topics in Public Affairs; Information Policy &amp; Technology"			3	"A-"	"X"
"a833b612x640"	1301	"PUAF698P"		"0101"	"Selected Topics in Public Affairs; Information Policy &amp; Technology"			3	"A"	"X"
"a937b716x744"	1301	"PUAF698P"		"0101"	"Selected Topics in Public Affairs; Information Policy &amp; Technology"			3	"A"	"X"
"a836b615x643"	1108	"PUAF698N"		"0101"	"Selected Topics in Public Affairs; Intelligence and National Security"			3	"B+"	"X"
"a903b682x710"	1108	"PUAF698N"		"0101"	"Selected Topics in Public Affairs; Intelligence and National Security"			3	"A"	
"a896b675x703"	1208	"PUAF698N"		"0101"	"Selected Topics in Public Affairs; Intelligence and National Security"			3	"A-"	
"a617b396x424"	1208	"PUAF698N"		"0101"	"Selected Topics in Public Affairs; Intelligence and National Security"			3	"A"	"X"
"a896b675x703"	1301	"PUAF698N"		"0101"	"Selected Topics in Public Affairs; intelligence and National Security"			3	"A-"	"X"
"a941b720x748"	1101	"PUAF698C"		"0101"	"Selected Topics in Public Affairs; Intelligence, Policy Making and Politics"			3	"A"	"X"
"a903b682x710"	1201	"PUAF698C"		"0101"	"Selected Topics in Public Affairs; Intelligence, Policy Making and Politics"			3	"A"	
"a896b675x703"	1301	"PUAF698C"		"0101"	"Selected Topics in Public Affairs; Intelligence, Policy Making and Politics"			3	"A-"	"X"
"a1099b878x906"	1301	"PUAF698C"		"0101"	"Selected Topics in Public Affairs; Intelligence, Policy Making and Politics"			3	"A-"	"X"
"a675b454x482"	1301	"PUAF698C"		"0101"	"Selected Topics in Public Affairs; Intelligence, Policy Making and Politics"			3	"A"	"X"
"a728b507x535"	1301	"PUAF698C"		"0101"	"Selected Topics in Public Affairs; Intelligence, Policy Making and Politics"			3	"A"	
"a908b687x715"	1301	"PUAF698C"		"0101"	"Selected Topics in Public Affairs; Intelligence, Policy Making and Politics"			3	"A-"	"X"
"a698b477x505"	1201	"PUAF698L"		"0101"	"Selected Topics in Public Affairs; International Environment Agreements"			3	"A"	"X"
"a651b430x458"	1201	"PUAF698L"		"0101"	"Selected Topics in Public Affairs; International Environment Agreements"			3	"A"	"X"
"a963b742x770"	1201	"PUAF698L"		"0101"	"Selected Topics in Public Affairs; International Environment Agreements"			3	"A-"	"X"
"a1096b875x903"	1301	"PUAF698L"		"0101"	"Selected Topics in Public Affairs; International Environment Agreements"			3	"A"	"X"
"a829b608x636"	1201	"PUAF698T"		"0101"	"Selected Topics in Public Affairs; Managing Across Sectors"			3	"A-"	"X"
"a854b633x661"	1301	"PUAF698T"		"0101"	"Selected Topics in Public Affairs; Managing Across Sectors"			3	"A"	"X"
"a976b755x783"	1301	"PUAF698T"		"0101"	"Selected Topics in Public Affairs; Managing Across Sectors"			3	"A-"	"X"
"a880b659x687"	1301	"PUAF698T"		"0101"	"Selected Topics in Public Affairs; Managing Across Sectors"			3	"A"	"X"
"a937b716x744"	1301	"PUAF698T"		"0101"	"Selected Topics in Public Affairs; Managing Across Sectors"			3	"A"	"X"
"a971b750x778"	1208	"PUAF698V"		"0101"	"Selected Topics in Public Affairs; Managing Social Services"			3	"A-"	"X"
"a623b402x430"	1108	"PUAF698A"		"0101"	"Selected Topics in Public Affairs; Poverty Measurement and Alleviation"			3	"A"	
"a739b518x546"	1108	"PUAF698A"		"0101"	"Selected Topics in Public Affairs; Poverty Measurement and Alleviation"			3	"A"	"X"
"a971b750x778"	1108	"PUAF698A"		"0101"	"Selected Topics in Public Affairs; Poverty Measurement and Alleviation"			3	"A-"	"X"
"a941b720x748"	1208	"PUAF698A"		"0101"	"Selected Topics in Public Affairs; Poverty Measurement and Alleviation"			3	"A-"	
"a904b683x711"	1208	"PUAF698A"		"0101"	"Selected Topics in Public Affairs; Poverty Measurement and Alleviation"			3	"A"	"X"
"a742b521x549"	1208	"PUAF698A"		"0101"	"Selected Topics in Public Affairs; Poverty Measurement and Alleviation"			3	"A"	"X"
"a649b428x456"	1208	"PUAF698A"		"0101"	"Selected Topics in Public Affairs; Poverty Measurement and Alleviation"			3	"A-"	"X"
"a856b635x663"	1008	"PUAF698E"		"0101"	"Selected Topics in Public Affairs; Proseminar in Politics, Philosophy and Public Policy"			3	"A-"	"X"
"a1028b807x835"	1008	"PUAF698E"		"0101"	"Selected Topics in Public Affairs; Proseminar in Politics, Philosophy and Public Policy"			3	"A"	
"a1096b875x903"	1008	"PUAF698E"		"0101"	"Selected Topics in Public Affairs; Proseminar in Politics, Philosophy and Public Policy"			3	"A"	"X"
"a716b495x523"	1008	"PUAF698E"		"0101"	"Selected Topics in Public Affairs; Proseminar in Politics, Philosophy and Public Policy"			3	"A"	"X"
"a992b771x799"	1008	"PUAF698E"		"0101"	"Selected Topics in Public Affairs; Proseminar in Politics, Philosophy and Public Policy"			3	"A"	"X"
"a829b608x636"	1008	"PUAF698E"		"0101"	"Selected Topics in Public Affairs; Proseminar in Politics, Philosophy and Public Policy"			3	"A-"	"X"
"a1054b833x861"	1008	"PUAF698E"		"0101"	"Selected Topics in Public Affairs; Proseminar in Politics, Philosophy and Public Policy"			3	"A"	"X"
"a971b750x778"	1008	"PUAF698E"		"0101"	"Selected Topics in Public Affairs; Proseminar in Politics, Philosophy and Public Policy"			3	"B+"	"X"
"a1096b875x903"	1101	"PUAF698J"		"0101"	"Selected Topics in Public Affairs; Proseminar in Politics, Philosophy, and Public Policy"			3	"A"	"X"
"a951b730x758"	1008	"PUAF698B"		"0101"	"Selected Topics in Public Affairs; Restoration of the Chesapeake Bay"			3	"A"	"X"
"a958b737x765"	1108	"PUAF698B"		"0101"	"Selected Topics in Public Affairs; Restoration of the Chesapeake Bay"			3	"A"	"X"
"a963b742x770"	1108	"PUAF698B"		"0101"	"Selected Topics in Public Affairs; Restoration of the Chesapeake Bay"			3	"A-"	"X"
"a670b449x477"	1208	"PUAF698B"		"0101"	"Selected Topics in Public Affairs; Restoration of the Chesapeake Bay"			3	"A"	"X"
"a751b530x558"	1301	"PUAF698D"		"0101"	"Selected Topics in Public Affairs; Urban Policy"			3	"A-"	"X"
"a971b750x778"	1008	"PUAF698D"		"0101"	"Selected Topics in Public Affairs; Urban Policy: Immigration, Race and Social Policy in Metropolitan America"			3	"A"	"X"
"a1042b821x849"	1101	"PUAF698W"		"0101"	"Selected Topics in Public Affairs; Wildlife Conservation"			3	"A-"	"X"
"a976b755x783"	1201	"PUAF698W"		"0101"	"Selected Topics in Public Affairs; Wildlife Conservation"			3	"A"	"X"
"a1028b807x835"	908	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A"	"X"
"a824b603x631"	908	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A"	"X"
"a730b509x537"	1308	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A"	"X"
"a1099b878x906"	1308	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A"	"X"
"a1037b816x844"	1308	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A"	"X"
"a1052b831x859"	1308	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A"	"X"
"a736b515x543"	1308	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A"	"X"
"a679b458x486"	1308	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A"	"X"
"a965b744x772"	1308	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A"	"X"
"a664b443x471"	1308	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A"	
"a604b383x411"	1308	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A"	"X"
"a656b435x463"	1308	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A"	"X"
"a674b453x481"	1308	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"B+"	"X"
"a881b660x688"	1308	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A"	"X"
"a773b552x580"	1308	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A"	"X"
"a979b758x786"	1308	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A"	"X"
"a1073b852x880"	1308	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A"	"X"
"a1040b819x847"	1308	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A"	"X"
"a704b483x511"	1308	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A"	"X"
"a610b389x417"	1408	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A-"	"X"
"a892b671x699"	1408	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A"	"X"
"a830b609x637"	1408	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A-"	"X"
"a977b756x784"	1408	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A"	"X"
"a646b425x453"	1408	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"B+"	"X"
"a622b401x429"	1408	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A-"	"X"
"a643b422x450"	1408	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"B+"	"X"
"a661b440x468"	1408	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"B+"	"X"
"a916b695x723"	1408	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A"	"X"
"a706b485x513"	1408	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A"	"X"
"a886b665x693"	1408	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A"	"X"
"a634b413x441"	1408	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A-"	"X"
"a901b680x708"	1408	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A"	"X"
"a820b599x627"	1408	"PUAF698Q"		"0101"	"Selected Topics in Public Affairs: Democracy and Democratization"			3	"A-"	"X"
"a1028b807x835"	908	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"A"	"X"
"a965b744x772"	1401	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"A"	"X"
"a664b443x471"	1401	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"B+"	"X"
"a1060b839x867"	1401	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"B+"	"X"
"a821b600x628"	1401	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"A"	"X"
"a848b627x655"	1401	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"B+"	"X"
"a743b522x550"	1401	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"B+"	"X"
"a790b569x597"	1401	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"A-"	"X"
"a800b579x607"	1401	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"A"	"X"
"a601b380x408"	1401	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"A-"	"X"
"a944b723x751"	1401	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"B+"	"X"
"a701b480x508"	1401	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"B+"	"X"
"a723b502x530"	1401	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"B+"	"X"
"a721b500x528"	1401	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"A"	"X"
"a689b468x496"	1401	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"A"	"X"
"a628b407x435"	1401	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"B+"	"X"
"a1088b867x895"	1401	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"A-"	"X"
"a886b665x693"	1401	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"B+"	"X"
"a763b542x570"	1401	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"A"	"X"
"a634b413x441"	1401	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"A-"	"X"
"a1025b804x832"	1401	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"B+"	"X"
"a809b588x616"	1401	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"B+"	"X"
"a791b570x598"	1401	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"B+"	"X"
"a607b386x414"	1401	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"B+"	"X"
"a907b686x714"	1401	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"A"	"X"
"a700b479x507"	1401	"PUAF698R"		"0101"	"Selected Topics in Public Affairs: Development Challenges in the Globalization P"			3	"A-"	"X"
"a941b720x748"	1401	"PUAF698E"		"0101"	"Selected Topics in Public Affairs: Institutions, Governance and Economic Develop"			3	"B+"	
"a805b584x612"	1401	"PUAF698E"		"0101"	"Selected Topics in Public Affairs: Institutions, Governance and Economic Develop"			3	"A-"	"X"
"a937b716x744"	1401	"PUAF698E"		"0101"	"Selected Topics in Public Affairs: Institutions, Governance and Economic Develop"			3	"A-"	"X"
"a1004b783x811"	1401	"PUAF698E"		"0101"	"Selected Topics in Public Affairs: Institutions, Governance and Economic Develop"			3	"B+"	"X"
"a980b759x787"	1401	"PUAF698E"		"0101"	"Selected Topics in Public Affairs: Institutions, Governance and Economic Develop"			3	"B+"	"X"
"a839b618x646"	1308	"PUAF698N"		"0101"	"Selected Topics in Public Affairs: Intelligence Policy and Organization"			3	"A"	"X"
